,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
8469,762462654,6940,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BOGGS AVE,2018,2018-11-14,WHITWORTH ST,GREENBUSH ST,2018.0,"LINESTRING (-80.00757016163216 40.42632140251882, -80.00780687669268 40.42620119192308, -80.0078506120706 40.42615254113516, -80.00798093246549 40.42600703578976, -80.00804142232178 40.42592218932474, -80.00810661845185 40.42583038605935, -80.00821209683586 40.42568073252467, -80.00824767730764 40.42563001000595)",97.84634750306952
8470,982397718,1211,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,BUENTE ST,2018,,DAMAS ST,RHINE ST,2018.0,"LINESTRING (-79.9931397686385 40.46625546452371, -79.99276178900799 40.46620041576009, -79.99240785997257 40.46615236389606, -79.99212019067249 40.46612379178081)",87.7243449061917
8471,80623948,1211,Mill and Overlay,Part of 2019 Paving Program,Completed,BUENTE ST,2019,2019-11-20,DAMAS ST,RHINE ST,2019.0,"LINESTRING (-79.9931397686385 40.46625546452371, -79.99276178900799 40.46620041576009, -79.99240785997257 40.46615236389606, -79.99212019067249 40.46612379178081)",87.7243449061917
8472,692539037,13844,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALISTOGA ST,2018,2018-11-15,TOKAY ST,NIMICK PL,2018.0,"LINESTRING (-79.87713742971313 40.45129595680963, -79.87713718716802 40.45157319918758, -79.87714136253746 40.45176258192176, -79.87714181888163 40.45186253763575)",62.91807453999745
8473,56434397,4493,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALISTOGA ST,2018,2018-11-15,DORNBUSH ST,TOKAY ST,2018.0,"LINESTRING (-79.87714181888163 40.45186253763575, -79.87713480663251 40.45192513318105, -79.8769069956731 40.45209544532231, -79.87664742926837 40.45228470422568, -79.87642140056649 40.4524546401767)",91.3553339241246
8474,883108527,10425,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAMFIELD ST,2018,2018-11-15,BON AIR AVE,TARRAGONNA ST,2018.0,"LINESTRING (-79.99694670215015 40.41101316325259, -79.99717635824916 40.410816825126, -79.99741468129403 40.41061113760188, -79.99765255428296 40.41040545765701, -79.9977280585809 40.41034006010722)",99.92569601713627
8475,29941736,4116,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAMFIELD ST,2018,2018-11-15,TARRAGONNA ST,ARABELLA ST,2018.0,"LINESTRING (-79.99679726740263 40.41139363137942, -79.99684443344664 40.41127275184423, -79.99688092031852 40.41118177057611, -79.99694670215015 40.41101316325259)",44.11132370002329
8476,1769464389,10884,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CEDAR AVE,2018,2018-11-13,E NORTH AVE,TRIPOLI ST,2018.0,"LINESTRING (-80.00245266427441 40.45569143806856, -80.00253899416985 40.45596228495359, -80.00261029435225 40.4561866582263, -80.00262081003098 40.45621897484411)",60.29083562404861
8477,2017517164,3496,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CEDAR AVE,2018,2018-11-13,SUISMON ST,FORELAND ST,2018.0,"LINESTRING (-80.00193876235487 40.45408060844104, -80.00202608399039 40.45435435323112, -80.00211092447907 40.45462102493786, -80.00219375184322 40.45488121354344)",91.49525963469972
8478,2073475786,3499,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CEDAR AVE,2018,2018-11-13,TRIPOLI ST,SUISMON ST,2018.0,"LINESTRING (-80.00219375184322 40.45488121354344, -80.00228257725851 40.45515956350327, -80.00236786870148 40.45542622517885, -80.00245266427441 40.45569143806856)",92.61179813235739
8479,1210297800,10421,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CENTRAL AVE,2018,2018-11-14,WESTBORN ST,GRAND AVE,2018.0,"LINESTRING (-80.02719900995359 40.47488553060514, -80.02742288359711 40.47505969050179, -80.02745325473855 40.47507615211676, -80.02774017214873 40.47523166600354, -80.02802756386937 40.47539667788391, -80.02813433762404 40.47545730058305)",101.8672833952748
8480,208390638,1336,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CENTRAL AVE,2018,2018-11-14,MINOTT ST,WESTBORN ST,2018.0,"LINESTRING (-80.02813433762404 40.47545730058305, -80.02841684430616 40.47562403869007, -80.02870337005086 40.47578992426956, -80.02898944933288 40.47595590373857, -80.0292759804675 40.47612187391407, -80.02928903388688 40.47612944518097, -80.02929291191397 40.47613169264444, -80.02947174313083 40.47623540182877, -80.02963724604383 40.47633133392869)",160.1938971798511
8481,2000011028,10245,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHARLES ST,2018,2018-11-14,BELTZHOOVER AVE,GEORGIA AVE,2018.0,"LINESTRING (-79.99513823358309 40.41646023235793, -79.99550076937724 40.41645078312222, -79.99585972448669 40.41644174561367, -79.99625816773938 40.41643176701006, -79.99657766884154 40.4164246103191, -79.99693667784989 40.41641719783577, -79.99720279387134 40.41641167848295)",175.3087564042122
8482,1582147019,7403,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHARLES ST,2018,2018-11-14,GEORGIA AVE,GRIMES AVE,2018.0,"LINESTRING (-79.99308702225996 40.41651861569262, -79.99344680471779 40.41650742448587, -79.99380572748787 40.41649736381993, -79.99416464935963 40.41648730246859, -79.99452357212972 40.41647724043175, -79.99487666303698 40.41646737536644, -79.99513823358309 40.41646023235793)",174.2129211360386
8483,20550136,6133,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CHESTNUT ST,2018,,CONCORD ST,SPRING GARDEN AVE,2018.0,"LINESTRING (-79.99540364263042 40.45774624215764, -79.99547337704929 40.45801870341598, -79.99549225155172 40.4580981110113)",39.78965451827136
8484,1518657724,6133,Mill and Overlay,Part of 2019 Paving Program,Completed,CHESTNUT ST,2019,2019-11-20,CONCORD ST,SPRING GARDEN AVE,2019.0,"LINESTRING (-79.99540364263042 40.45774624215764, -79.99547337704929 40.45801870341598, -79.99549225155172 40.4580981110113)",39.78965451827136
8485,1341899638,5938,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,COAST AVE,2018,2018-11-15,METHYL ST,RUTHERFORD AVE,2018.0,"LINESTRING (-80.02642602671959 40.40860492282051, -80.02606720815407 40.40861679935546, -80.02573709525348 40.40862768064824, -80.02552720119239 40.40863507620526)",76.36820847401533
8486,342371834,1008,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,COLBY ST,2018,,AMES ST,COLBY TER,2018.0,"LINESTRING (-80.00382551191242 40.48351524601556, -80.00384425795576 40.4838070582653, -80.00385869927227 40.48390288184142, -80.00387433894137 40.48398074885851)",51.90154003263052
8487,619079627,1008,Mill and Overlay,Part of 2019 Paving Program,Completed,COLBY ST,2019,2019-11-20,AMES ST,COLBY TER,2019.0,"LINESTRING (-80.00382551191242 40.48351524601556, -80.00384425795576 40.4838070582653, -80.00385869927227 40.48390288184142, -80.00387433894137 40.48398074885851)",51.90154003263052
8488,1616437555,16801,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,COLBY ST,2018,,REGULUS ST,AMES ST,2018.0,"LINESTRING (-80.00387433894137 40.48398074885851, -80.00398558181459 40.48424252775265, -80.00402169049575 40.48434101809063, -80.00412869691408 40.4844625827532, -80.0043904147839 40.48468049644066)",91.01494206455345
8489,874245362,16801,Mill and Overlay,Part of 2019 Paving Program,Completed,COLBY ST,2019,2019-11-20,REGULUS ST,AMES ST,2019.0,"LINESTRING (-80.00387433894137 40.48398074885851, -80.00398558181459 40.48424252775265, -80.00402169049575 40.48434101809063, -80.00412869691408 40.4844625827532, -80.0043904147839 40.48468049644066)",91.01494206455345
8490,777480102,7577,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,COLBY ST,2018,,COLBY TER,MT PLEASANT RD,2018.0,"LINESTRING (-80.00378441578481 40.48303895200082, -80.00382017591963 40.48330185920453, -80.00382551191242 40.48351524601556)",53.05091011561548
8491,328438477,7577,Mill and Overlay,Part of 2019 Paving Program,Completed,COLBY ST,2019,2019-11-20,COLBY TER,MT PLEASANT RD,2019.0,"LINESTRING (-80.00378441578481 40.48303895200082, -80.00382017591963 40.48330185920453, -80.00382551191242 40.48351524601556)",53.05091011561548
8492,35712794,11899,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CONNISTON AVE,2018,,VERNON WAY,BON AIR AVE,2018.0,"LINESTRING (-79.99948628078086 40.41048277102065, -79.99947724283078 40.41021161776918, -79.99946929723211 40.41005405460503)",47.62851923152736
8493,1146189384,11899,Mill and Overlay,Part of 2019 Utility Coordination PNG,Completed,CONNISTON AVE,2019,2019-12-10,VERNON WAY,BON AIR AVE,2019.0,"LINESTRING (-79.99948628078086 40.41048277102065, -79.99947724283078 40.41021161776918, -79.99946929723211 40.41005405460503)",47.62851923152736
8494,50085082,4616,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CONNISTON AVE,2018,,CALLE AVE,BANDI AVE,2018.0,"LINESTRING (-79.99943674587946 40.4093737912658, -79.99942304926631 40.40909758008749, -79.99940986828616 40.40882333225756, -79.99939668371275 40.40854899849227, -79.9993834991393 40.40827466497674, -79.99936986630655 40.40800034060333, -79.99935953478249 40.40775770110114)",179.5745968840268
8495,1961694473,4616,Mill and Overlay,Part of 2019 Utility Coordination PNG,Completed,CONNISTON AVE,2019,2019-12-10,CALLE AVE,BANDI AVE,2019.0,"LINESTRING (-79.99943674587946 40.4093737912658, -79.99942304926631 40.40909758008749, -79.99940986828616 40.40882333225756, -79.99939668371275 40.40854899849227, -79.9993834991393 40.40827466497674, -79.99936986630655 40.40800034060333, -79.99935953478249 40.40775770110114)",179.5745968840268
8496,954847397,5319,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CONNISTON AVE,2018,,CAPERTON ST,VERNON WAY,2018.0,"LINESTRING (-79.99946929723211 40.41005405460503, -79.99945564643305 40.40976574348377, -79.99944966185662 40.40964006342394)",46.00082657326691
8497,2098188572,5319,Mill and Overlay,Part of 2019 Utility Coordination PNG,Completed,CONNISTON AVE,2019,2019-12-10,CAPERTON ST,VERNON WAY,2019.0,"LINESTRING (-79.99946929723211 40.41005405460503, -79.99945564643305 40.40976574348377, -79.99944966185662 40.40964006342394)",46.00082657326691
8498,356316114,6589,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CONNISTON AVE,2018,,BANDI AVE,CAPERTON ST,2018.0,"LINESTRING (-79.99944966185662 40.40964006342394, -79.99943674587946 40.4093737912658)",29.58784767948342
8499,910047844,6589,Mill and Overlay,Part of 2019 Utility Coordination PNG,Completed,CONNISTON AVE,2019,2019-12-10,BANDI AVE,CAPERTON ST,2019.0,"LINESTRING (-79.99944966185662 40.40964006342394, -79.99943674587946 40.4093737912658)",29.58784767948342
8500,1367037629,241,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,DAMAS ST,2018,,BUENTE ST,HOMER ST,2018.0,"LINESTRING (-79.9914558874182 40.46540455600535, -79.99153101711869 40.46547457881635, -79.99164805232884 40.46564255275635, -79.991698079507 40.46571451900348, -79.99189262854642 40.46587549878772, -79.99209706174888 40.4660634025895, -79.99212019067249 40.46612379178081)",98.67227473262204
8501,230976776,241,Mill and Overlay,Paved as part of 2019 paving program,Completed,DAMAS ST,2019,2019-12-11,BUENTE ST,HOMER ST,2019.0,"LINESTRING (-79.9914558874182 40.46540455600535, -79.99153101711869 40.46547457881635, -79.99164805232884 40.46564255275635, -79.991698079507 40.46571451900348, -79.99189262854642 40.46587549878772, -79.99209706174888 40.4660634025895, -79.99212019067249 40.46612379178081)",98.67227473262204
8502,1526478921,3542,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,DARLINGTON RD,2018,2018-11-16,WIGHTMAN ST,MURDOCH RD,2018.0,"LINESTRING (-79.93068525909614 40.43659092986532, -79.93036304238687 40.43661434281188, -79.92999503046273 40.43663844768408, -79.92963733029977 40.43666192830327, -79.92927917738588 40.43668532960172, -79.9289214772229 40.43670880746956, -79.92856332610563 40.436732293534, -79.92820562504434 40.43675576933428, -79.92784879894214 40.43677854088691, -79.92771466699548 40.43678407155949)",252.9647489158378
8503,1068278562,19349,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,EAST LIBERTY BLVD,2018,2018-11-15,NEGLEY RUN BLVD,NEGLEY RUN BLVD,2018.0,"LINESTRING (-79.9198694469556 40.46514643250041, -79.91982176438032 40.46512997391874)",4.437840508704633
8504,601111242,19351,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,EAST LIBERTY BLVD,2018,2018-11-15,LARIMER AVE,NEGLEY RUN BLVD,2018.0,"LINESTRING (-79.91990626530584 40.46499043188448, -79.91956541124937 40.46487195187487, -79.91930051514008 40.46476912045034, -79.91908874539671 40.4646796652321, -79.91894581175688 40.46461790648657, -79.91881957959485 40.46455650102542, -79.91872605419398 40.46449988646223, -79.91854482806856 40.46438398628259, -79.91841897230063 40.46428217244831, -79.91827328442616 40.46415189075677, -79.91808994995478 40.46397580394352, -79.91766171766895 40.46355079313994, -79.9174909515267 40.46338204781356)",277.0683622073254
8505,759149208,19353,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,EAST LIBERTY BLVD,2018,2018-11-15,DIX WAY,LARIMER AVE,2018.0,"LINESTRING (-79.91733858108483 40.46347867968183, -79.91715294243474 40.4632958569934, -79.9169947895374 40.4631402532702)",47.56541710730462
8506,654957133,19356,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,EAST LIBERTY BLVD,2018,2018-11-15,FRANKSTOWN AVE,DIX WAY,2018.0,"LINESTRING (-79.9169947895374 40.4631402532702, -79.91689050231943 40.46303486441906, -79.91668220186966 40.46281885294668, -79.91648242822856 40.46257536958384, -79.91634262162428 40.46238250908891, -79.9162753081651 40.46227884207239, -79.91616192370826 40.4620883605693, -79.91605963973338 40.46189192138278, -79.91597052236561 40.46169523488769, -79.91587763207366 40.4614396875054, -79.91579359198387 40.46116672546094, -79.91570889702226 40.46081810145346)",283.4798594356565
8507,213188150,12846,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,LOYAL WAY,CLIMAX ST,2018.0,"LINESTRING (-80.00048488039003 40.41994799919772, -80.00047572835392 40.41967358836551, -80.00047099243574 40.41950463643153)",49.24640548607842
8508,745040989,18622,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,ORIENT WAY,SYLVANIA AVE,2018.0,"LINESTRING (-80.00040528696091 40.41741319833655, -80.00039523840614 40.41713880452235, -80.00039183558786 40.41703675770237)",41.81658260652316
8509,752854679,326,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,PALMETTO WAY,CEDARHURST ST,2018.0,"LINESTRING (-80.00043132642607 40.41831523402255, -80.00042441927985 40.4180407782311, -80.00041948303735 40.41786582353527)",49.91389793451377
8510,1886905441,40,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,FREELAND ST,LOYAL WAY,2018.0,"LINESTRING (-80.00047099243574 40.41950463643153, -80.00046318697424 40.41923019780246, -80.00045745841767 40.41905843389398)",49.56092935236612
8511,1896038684,5983,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,CHALFONT ST,ORIENT WAY,2018.0,"LINESTRING (-80.00039183558786 40.41703675770237, -80.00038441101202 40.41677372518395, -80.00038112856798 40.41666180730202)",41.64540629233481
8512,2133075834,6802,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,SYLVANIA AVE,PALMETTO WAY,2018.0,"LINESTRING (-80.00041948303735 40.41786582353527, -80.00041212673349 40.41759137685325, -80.00040528696091 40.41741319833655)",50.2756188656188
8513,1462789241,685,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,CEDARHURST ST,LEHR WAY,2018.0,"LINESTRING (-80.00044306022029 40.41868055325639, -80.00043345992486 40.41840615024875, -80.00043132642607 40.41831523402255)",40.57854412293122
8514,1002902140,7985,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESTELLA AVE,2018,2018-11-14,LEHR WAY,FREELAND ST,2018.0,"LINESTRING (-80.00045745841767 40.41905843389398, -80.00044740986291 40.41878404063455, -80.00044306022029 40.41868055325639)",41.97874392421205
